scan_record_id,point_index,discovery_runtime_status,high_rate_status,detector_counts_per_second,qc_reasons
SCAN-02R-306a96179bd778b6,41,discovery_usable,normal_rate_diagnostic,0.3134349622453341,
SCAN-02R-306a96179bd778b6,42,discovery_usable,normal_rate_diagnostic,0.5508722143393706,
SCAN-02R-306a96179bd778b6,43,discovery_usable,normal_rate_diagnostic,0.47524923582083106,
SCAN-02R-306a96179bd778b6,44,discovery_usable,normal_rate_diagnostic,0.3599974956695953,
SCAN-02R-306a96179bd778b6,45,discovery_usable,normal_rate_diagnostic,0.3373768196947495,
SCAN-02R-306a96179bd778b6,46,discovery_usable,normal_rate_diagnostic,0.3328621805849691,
SCAN-02R-306a96179bd778b6,47,discovery_usable,normal_rate_diagnostic,0.2234605661932096,
SCAN-02R-306a96179bd778b6,48,discovery_usable,normal_rate_diagnostic,0.20789550990893274,
SCAN-02R-306a96179bd778b6,49,discovery_usable,normal_rate_diagnostic,0.13231130203141953,
SCAN-02R-306a96179bd778b6,50,discovery_usable,normal_rate_diagnostic,0.09994655032308809,
SCAN-02R-306a96179bd778b6,51,discovery_usable,normal_rate_diagnostic,0.10720181814283569,
SCAN-02R-306a96179bd778b6,52,discovery_usable,normal_rate_diagnostic,0.1360220355697623,
SCAN-02R-306a96179bd778b6,53,discovery_usable,normal_rate_diagnostic,0.10059518819683125,
SCAN-02R-306a96179bd778b6,54,discovery_usable,normal_rate_diagnostic,0.08306510227390718,
SCAN-02R-306a96179bd778b6,55,discovery_usable,normal_rate_diagnostic,0.0814318985032817,
SCAN-02R-3f903a520f921d83,0,discovery_usable,normal_rate_diagnostic,0.18248864165523493,
SCAN-02R-3f903a520f921d83,1,discovery_usable,normal_rate_diagnostic,0.14157560780982534,
SCAN-02R-3f903a520f921d83,2,discovery_usable,normal_rate_diagnostic,0.15019337396898505,
SCAN-02R-3f903a520f921d83,3,discovery_usable,normal_rate_diagnostic,0.12111229532022091,
SCAN-02R-3f903a520f921d83,4,discovery_usable,normal_rate_diagnostic,0.140331181588549,
SCAN-02R-3f903a520f921d83,5,discovery_usable,normal_rate_diagnostic,0.12707728031515167,
SCAN-02R-3f903a520f921d83,6,discovery_usable,normal_rate_diagnostic,0.2290829632762388,
SCAN-02R-3f903a520f921d83,7,discovery_usable,normal_rate_diagnostic,0.27054447074737914,
SCAN-02R-3f903a520f921d83,8,discovery_usable,normal_rate_diagnostic,0.25202565621180234,
SCAN-02R-3f903a520f921d83,9,discovery_usable,normal_rate_diagnostic,0.20745714124059372,
SCAN-02R-3f903a520f921d83,10,discovery_usable,normal_rate_diagnostic,0.18281650896116095,
SCAN-02R-3f903a520f921d83,11,discovery_usable,normal_rate_diagnostic,0.2456631014021694,
SCAN-02R-3f903a520f921d83,12,discovery_usable,normal_rate_diagnostic,0.2907012704264031,
SCAN-02R-3f903a520f921d83,13,discovery_usable,normal_rate_diagnostic,0.2332703304064885,
SCAN-02R-3f903a520f921d83,14,discovery_usable,normal_rate_diagnostic,0.22423410040081845,
SCAN-02R-3f903a520f921d83,15,discovery_usable,normal_rate_diagnostic,0.16293578753173307,
SCAN-02R-3f903a520f921d83,16,discovery_usable,normal_rate_diagnostic,0.22764408605958206,
SCAN-02R-3f903a520f921d83,17,discovery_usable,normal_rate_diagnostic,0.17309460702114998,
SCAN-02R-3f903a520f921d83,18,discovery_usable,normal_rate_diagnostic,0.2614175505731719,
SCAN-02R-3f903a520f921d83,19,discovery_usable,normal_rate_diagnostic,0.27305512622359607,
SCAN-02R-3f903a520f921d83,20,discovery_usable,normal_rate_diagnostic,0.22922526635498397,
SCAN-02R-3f903a520f921d83,21,discovery_usable,normal_rate_diagnostic,0.24607961399276237,
SCAN-02R-3f903a520f921d83,22,discovery_usable,normal_rate_diagnostic,0.24287716020551145,
SCAN-02R-3f903a520f921d83,23,discovery_usable,normal_rate_diagnostic,0.2076599432998068,
SCAN-02R-3f903a520f921d83,24,discovery_usable,normal_rate_diagnostic,0.2224826682028565,
SCAN-02R-3f903a520f921d83,25,discovery_usable,normal_rate_diagnostic,13.286093888396811,
SCAN-02R-432159a75d80f2b3,0,discovery_usable,normal_rate_diagnostic,0.1556675977895201,
SCAN-02R-432159a75d80f2b3,1,discovery_usable,normal_rate_diagnostic,0.19989871798288866,
SCAN-02R-432159a75d80f2b3,2,discovery_usable,normal_rate_diagnostic,0.24237854141979964,
SCAN-02R-432159a75d80f2b3,3,discovery_usable,normal_rate_diagnostic,0.3489021213248976,
SCAN-02R-432159a75d80f2b3,4,discovery_usable,normal_rate_diagnostic,0.44524663312156193,
SCAN-02R-432159a75d80f2b3,5,discovery_usable,normal_rate_diagnostic,0.4753826830598632,
SCAN-02R-432159a75d80f2b3,6,discovery_usable,normal_rate_diagnostic,0.5039622748239989,
SCAN-02R-432159a75d80f2b3,7,discovery_usable,normal_rate_diagnostic,0.5102397052425787,
SCAN-02R-432159a75d80f2b3,8,discovery_usable,normal_rate_diagnostic,0.7682093041121147,
SCAN-02R-432159a75d80f2b3,9,discovery_usable,normal_rate_diagnostic,0.29985516429799947,
SCAN-02R-432159a75d80f2b3,10,discovery_usable,normal_rate_diagnostic,0.18911825048425734,
SCAN-02R-432159a75d80f2b3,11,discovery_usable,normal_rate_diagnostic,0.2620682425703653,
SCAN-02R-432159a75d80f2b3,12,discovery_usable,normal_rate_diagnostic,0.2193164439913222,
SCAN-02R-432159a75d80f2b3,13,discovery_usable,normal_rate_diagnostic,0.2193369930116797,
SCAN-02R-432159a75d80f2b3,14,discovery_usable,normal_rate_diagnostic,0.18601767167880948,
SCAN-02R-432159a75d80f2b3,15,discovery_usable,normal_rate_diagnostic,0.1596566742876119,
SCAN-02R-432159a75d80f2b3,16,discovery_usable,normal_rate_diagnostic,0.1889878721920638,
SCAN-02R-432159a75d80f2b3,17,discovery_usable,normal_rate_diagnostic,0.21191912636340157,
SCAN-02R-432159a75d80f2b3,18,discovery_usable,normal_rate_diagnostic,0.1878904598619005,
SCAN-02R-432159a75d80f2b3,19,discovery_usable,normal_rate_diagnostic,0.1765728566771705,
SCAN-02R-432159a75d80f2b3,20,discovery_usable,normal_rate_diagnostic,0.2077922077922078,
SCAN-02R-432159a75d80f2b3,21,discovery_usable,normal_rate_diagnostic,0.17734521309800808,
SCAN-02R-432159a75d80f2b3,22,discovery_usable,normal_rate_diagnostic,0.17473098708446785,
SCAN-02R-432159a75d80f2b3,23,discovery_usable,normal_rate_diagnostic,0.1868879419899828,
SCAN-02R-432159a75d80f2b3,24,discovery_usable,normal_rate_diagnostic,0.17028259170104568,
SCAN-02R-432159a75d80f2b3,25,discovery_usable,normal_rate_diagnostic,0.27002771755100746,
SCAN-02R-432159a75d80f2b3,26,discovery_usable,normal_rate_diagnostic,0.18385732671446958,
SCAN-02R-432159a75d80f2b3,27,discovery_usable,normal_rate_diagnostic,0.20377453131857798,
SCAN-02R-432159a75d80f2b3,28,discovery_usable,normal_rate_diagnostic,0.22096584934700783,
SCAN-02R-432159a75d80f2b3,29,discovery_usable,normal_rate_diagnostic,0.1547941974289421,
SCAN-02R-432159a75d80f2b3,30,discovery_usable,normal_rate_diagnostic,0.27539225278109936,
SCAN-02R-43979cdff2eef525,0,discovery_usable,normal_rate_diagnostic,1.119785505874931,
SCAN-02R-43979cdff2eef525,1,discovery_usable,normal_rate_diagnostic,1.0648611707115498,
SCAN-02R-43979cdff2eef525,2,discovery_usable,normal_rate_diagnostic,0.960802387164305,
SCAN-02R-43979cdff2eef525,3,discovery_usable,normal_rate_diagnostic,1.0114760706055927,
SCAN-02R-43979cdff2eef525,4,discovery_usable,normal_rate_diagnostic,0.9995516716766744,
SCAN-02R-43979cdff2eef525,5,discovery_usable,normal_rate_diagnostic,1.0127314814814814,
SCAN-02R-43979cdff2eef525,6,discovery_usable,normal_rate_diagnostic,1.174740855122683,
SCAN-02R-43979cdff2eef525,7,discovery_usable,normal_rate_diagnostic,1.0877699173757744,
SCAN-02R-43979cdff2eef525,8,discovery_usable,normal_rate_diagnostic,1.0413461766028447,
SCAN-02R-43979cdff2eef525,9,discovery_usable,normal_rate_diagnostic,1.0972789061944945,
SCAN-02R-43979cdff2eef525,10,discovery_usable,normal_rate_diagnostic,0.9591679812288448,
SCAN-02R-43979cdff2eef525,11,discovery_usable,normal_rate_diagnostic,1.0591713170083943,
SCAN-02R-43979cdff2eef525,12,discovery_usable,normal_rate_diagnostic,0.8833374659062732,
SCAN-02R-43979cdff2eef525,13,discovery_usable,normal_rate_diagnostic,0.7980310262529832,
SCAN-02R-43979cdff2eef525,14,discovery_usable,normal_rate_diagnostic,1.0408662242403073,
SCAN-02R-43979cdff2eef525,15,discovery_usable,normal_rate_diagnostic,0.8747525371112119,
SCAN-02R-43979cdff2eef525,16,discovery_usable,normal_rate_diagnostic,0.7913429592458375,
SCAN-02R-43979cdff2eef525,17,discovery_usable,normal_rate_diagnostic,1.0256066496849443,
SCAN-02R-43979cdff2eef525,18,discovery_usable,normal_rate_diagnostic,1.218246002630304,
SCAN-02R-43979cdff2eef525,19,discovery_usable,normal_rate_diagnostic,1.2701019288871214,
SCAN-02R-43979cdff2eef525,20,discovery_usable,normal_rate_diagnostic,1.3650949361478322,
SCAN-02R-43979cdff2eef525,21,discovery_usable,normal_rate_diagnostic,1.6687976852935704,
SCAN-02R-43979cdff2eef525,22,discovery_usable,normal_rate_diagnostic,1.867959008998589,
SCAN-02R-43979cdff2eef525,23,discovery_usable,normal_rate_diagnostic,2.0614755472128183,
SCAN-02R-43979cdff2eef525,24,discovery_usable,normal_rate_diagnostic,2.3643652214524793,
SCAN-02R-45d1daf515e218b6,0,discovery_usable,normal_rate_diagnostic,0.17965900720432618,
SCAN-02R-45d1daf515e218b6,1,discovery_usable,normal_rate_diagnostic,0.1982934743420262,
SCAN-02R-45d1daf515e218b6,2,discovery_usable,normal_rate_diagnostic,0.2077447232840286,
SCAN-02R-45d1daf515e218b6,3,discovery_usable,normal_rate_diagnostic,0.13219834349727844,
SCAN-02R-45d1daf515e218b6,4,discovery_usable,normal_rate_diagnostic,0.10024001915698144,
SCAN-02R-45d1daf515e218b6,5,discovery_usable,normal_rate_diagnostic,0.13135929503844995,
SCAN-02R-45d1daf515e218b6,6,discovery_usable,normal_rate_diagnostic,0.23398198338727919,
SCAN-02R-45d1daf515e218b6,7,discovery_usable,normal_rate_diagnostic,0.3085844706320741,
SCAN-02R-45d1daf515e218b6,8,discovery_usable,normal_rate_diagnostic,0.25590668333035765,
SCAN-02R-45d1daf515e218b6,9,discovery_usable,normal_rate_diagnostic,0.23787576937944158,
SCAN-02R-45d1daf515e218b6,10,discovery_usable,normal_rate_diagnostic,0.22040602363705677,
SCAN-02R-45d1daf515e218b6,11,discovery_usable,normal_rate_diagnostic,0.3466805338880222,
SCAN-02R-45d1daf515e218b6,12,discovery_usable,normal_rate_diagnostic,0.32839374409917493,
SCAN-02R-45d1daf515e218b6,13,discovery_usable,normal_rate_diagnostic,0.2479431984672602,
SCAN-02R-45d1daf515e218b6,14,discovery_usable,normal_rate_diagnostic,0.25831892370629667,
SCAN-02R-45d1daf515e218b6,15,discovery_usable,normal_rate_diagnostic,0.2732308303733327,
SCAN-02R-45d1daf515e218b6,16,discovery_usable,normal_rate_diagnostic,0.22413291558772896,
SCAN-02R-45d1daf515e218b6,17,discovery_usable,normal_rate_diagnostic,0.21254630473067346,
SCAN-02R-45d1daf515e218b6,18,discovery_usable,normal_rate_diagnostic,0.2503507518346016,
SCAN-02R-45d1daf515e218b6,19,discovery_usable,normal_rate_diagnostic,0.1885706825775195,
SCAN-02R-45d1daf515e218b6,20,discovery_usable,normal_rate_diagnostic,0.32072269513971485,
SCAN-02R-45d1daf515e218b6,21,discovery_usable,normal_rate_diagnostic,0.2256653743562895,
SCAN-02R-45d1daf515e218b6,22,discovery_usable,normal_rate_diagnostic,0.23084226939728392,
SCAN-02R-45d1daf515e218b6,23,discovery_usable,normal_rate_diagnostic,0.18760396386330758,
SCAN-02R-45d1daf515e218b6,24,discovery_usable,normal_rate_diagnostic,0.23954182182443762,
SCAN-02R-45d1daf515e218b6,25,discovery_usable,normal_rate_diagnostic,12.79637272918989,
SCAN-02R-4ad1398a663b7933,0,discovery_usable,normal_rate_diagnostic,0.08200014760026568,
SCAN-02R-4ad1398a663b7933,1,discovery_usable,normal_rate_diagnostic,0.12978748346256258,
SCAN-02R-4ad1398a663b7933,2,discovery_usable,normal_rate_diagnostic,0.13837638376383765,
SCAN-02R-4ad1398a663b7933,3,discovery_usable,normal_rate_diagnostic,0.08943591490811524,
SCAN-02R-4ad1398a663b7933,4,discovery_usable,normal_rate_diagnostic,0.14448840480551436,
SCAN-02R-4ad1398a663b7933,5,discovery_usable,normal_rate_diagnostic,0.10871219533407257,
SCAN-02R-4ad1398a663b7933,6,discovery_usable,normal_rate_diagnostic,0.11855208388218558,
SCAN-02R-4ad1398a663b7933,7,discovery_usable,normal_rate_diagnostic,0.13548850380045255,
SCAN-02R-4ad1398a663b7933,8,discovery_usable,normal_rate_diagnostic,0.18017435333576645,
SCAN-02R-4ad1398a663b7933,9,discovery_usable,normal_rate_diagnostic,0.5490615382392463,
SCAN-02R-4ad1398a663b7933,10,discovery_usable,normal_rate_diagnostic,0.37834097482539064,
SCAN-02R-4ad1398a663b7933,11,discovery_usable,normal_rate_diagnostic,0.4480473471429167,
SCAN-02R-4ad1398a663b7933,12,discovery_usable,normal_rate_diagnostic,0.4550710981668666,
SCAN-02R-4ad1398a663b7933,13,discovery_usable,normal_rate_diagnostic,0.3106434201840563,
SCAN-02R-4ad1398a663b7933,14,discovery_usable,normal_rate_diagnostic,0.41206852756061074,
SCAN-02R-4ad1398a663b7933,15,discovery_usable,normal_rate_diagnostic,0.19801172928302282,
SCAN-02R-4ad1398a663b7933,16,discovery_usable,normal_rate_diagnostic,0.16989566063048864,
SCAN-02R-4ad1398a663b7933,17,discovery_usable,normal_rate_diagnostic,0.13837083383467694,
SCAN-02R-4ad1398a663b7933,18,discovery_usable,normal_rate_diagnostic,0.1273607219533496,
SCAN-02R-4ad1398a663b7933,19,discovery_usable,normal_rate_diagnostic,0.12475750260431286,
SCAN-02R-4ad1398a663b7933,20,discovery_usable,normal_rate_diagnostic,0.16661112962345886,
SCAN-02R-4ad1398a663b7933,21,discovery_usable,normal_rate_diagnostic,0.07853660132857751,
SCAN-02R-4ad1398a663b7933,22,discovery_usable,normal_rate_diagnostic,0.0931154431962541,
SCAN-02R-4ad1398a663b7933,23,discovery_usable,normal_rate_diagnostic,0.047225820379965464,
SCAN-02R-4ad1398a663b7933,24,discovery_usable,normal_rate_diagnostic,0.08212765374981179,
SCAN-02R-4ad1398a663b7933,25,discovery_usable,normal_rate_diagnostic,0.11850819100731963,
SCAN-02R-4ad1398a663b7933,26,discovery_usable,normal_rate_diagnostic,0.18600924322854814,
SCAN-02R-4ad1398a663b7933,27,discovery_usable,normal_rate_diagnostic,0.10994891040629788,
SCAN-02R-4ad1398a663b7933,28,discovery_usable,normal_rate_diagnostic,0.24171375049098104,
SCAN-02R-4ad1398a663b7933,29,discovery_usable,normal_rate_diagnostic,0.14818974526962733,
SCAN-02R-4ad1398a663b7933,30,discovery_usable,normal_rate_diagnostic,0.20051653058278124,
SCAN-02R-4ad1398a663b7933,31,discovery_usable,normal_rate_diagnostic,0.16112010698375104,
SCAN-02R-4ad1398a663b7933,32,discovery_usable,normal_rate_diagnostic,0.13461934400785544,
SCAN-02R-4ad1398a663b7933,33,discovery_usable,normal_rate_diagnostic,0.12322289481385641,
SCAN-02R-4ad1398a663b7933,34,discovery_usable,normal_rate_diagnostic,0.15547378785971822,
SCAN-02R-4ad1398a663b7933,35,discovery_usable,normal_rate_diagnostic,0.22650222118307223,
SCAN-02R-4ad1398a663b7933,36,discovery_usable,normal_rate_diagnostic,0.23842164868570065,
SCAN-02R-4ad1398a663b7933,37,discovery_usable,normal_rate_diagnostic,0.319379313568168,
SCAN-02R-4ad1398a663b7933,38,discovery_usable,normal_rate_diagnostic,0.2152783868472879,
SCAN-02R-4ad1398a663b7933,39,discovery_usable,normal_rate_diagnostic,0.1908988951726442,
SCAN-02R-4ad1398a663b7933,40,discovery_usable,normal_rate_diagnostic,0.2465110731183651,
SCAN-02R-4ad1398a663b7933,41,discovery_usable,normal_rate_diagnostic,0.16765396222197385,
SCAN-02R-4ad1398a663b7933,42,discovery_usable,normal_rate_diagnostic,0.17940997519462082,
SCAN-02R-4ad1398a663b7933,43,discovery_usable,normal_rate_diagnostic,0.15813014864233974,
SCAN-02R-4ad1398a663b7933,44,discovery_usable,normal_rate_diagnostic,0.17606997725175894,
SCAN-02R-4ad1398a663b7933,45,discovery_usable,normal_rate_diagnostic,0.24453755964733717,
SCAN-02R-4ad1398a663b7933,46,discovery_usable,normal_rate_diagnostic,0.20318105336677356,
SCAN-02R-4ad1398a663b7933,47,discovery_usable,normal_rate_diagnostic,0.2432662549160056,
SCAN-02R-4ad1398a663b7933,48,discovery_usable,normal_rate_diagnostic,0.1810774105930285,
SCAN-02R-4ad1398a663b7933,49,discovery_usable,normal_rate_diagnostic,0.23160955775441666,
SCAN-02R-4ad1398a663b7933,50,discovery_usable,normal_rate_diagnostic,0.20877075777820195,
SCAN-02R-4ad1398a663b7933,51,discovery_usable,normal_rate_diagnostic,0.1684332102166773,
SCAN-02R-4ad1398a663b7933,52,discovery_usable,normal_rate_diagnostic,0.2207595289688787,
SCAN-02R-4ad1398a663b7933,53,discovery_usable,normal_rate_diagnostic,0.21705374584676004,
SCAN-02R-4ad1398a663b7933,54,discovery_usable,normal_rate_diagnostic,0.25334463640172666,
SCAN-02R-4ad1398a663b7933,55,discovery_usable,normal_rate_diagnostic,214.48817317580955,
SCAN-02R-4d54ea7698000638,0,discovery_usable,normal_rate_diagnostic,44.65557953018768,
SCAN-02R-4d54ea7698000638,1,discovery_usable,normal_rate_diagnostic,0.4288624423716093,
SCAN-02R-4d54ea7698000638,2,discovery_usable,normal_rate_diagnostic,0.26699447655176634,
SCAN-02R-4d54ea7698000638,3,discovery_usable,normal_rate_diagnostic,0.28805991646262424,
SCAN-02R-4d54ea7698000638,4,discovery_usable,normal_rate_diagnostic,0.2986697250446511,
SCAN-02R-4d54ea7698000638,5,discovery_usable,normal_rate_diagnostic,0.27749241323934015,
SCAN-02R-4d54ea7698000638,6,discovery_usable,normal_rate_diagnostic,0.2884375020030382,
SCAN-02R-4d54ea7698000638,7,discovery_usable,normal_rate_diagnostic,0.35238516389364877,
SCAN-02R-4d54ea7698000638,8,discovery_usable,normal_rate_diagnostic,0.3817330681293071,
SCAN-02R-4d54ea7698000638,9,discovery_usable,normal_rate_diagnostic,0.34665977549052357,
SCAN-02R-4d54ea7698000638,10,discovery_usable,normal_rate_diagnostic,0.32729367406786763,
SCAN-02R-4d54ea7698000638,11,discovery_usable,normal_rate_diagnostic,0.2731302831450602,
SCAN-02R-4d54ea7698000638,12,discovery_usable,normal_rate_diagnostic,0.32952877385338963,
SCAN-02R-4d54ea7698000638,13,discovery_usable,normal_rate_diagnostic,0.31006309784041053,
SCAN-02R-4d54ea7698000638,14,discovery_usable,normal_rate_diagnostic,0.30016983293179034,
SCAN-02R-4d54ea7698000638,15,discovery_usable,normal_rate_diagnostic,0.33854802264335143,
SCAN-02R-4d54ea7698000638,16,discovery_usable,normal_rate_diagnostic,0.3452957379519254,
SCAN-02R-4d54ea7698000638,17,discovery_usable,normal_rate_diagnostic,0.361908358509567,
SCAN-02R-4d54ea7698000638,18,discovery_usable,normal_rate_diagnostic,0.361869711505147,
SCAN-02R-4d54ea7698000638,19,discovery_usable,normal_rate_diagnostic,0.30180345969819655,
SCAN-02R-4eb3495e2e32dd73,0,discovery_usable,normal_rate_diagnostic,0.29941374788164776,
SCAN-02R-4eb3495e2e32dd73,1,discovery_usable,normal_rate_diagnostic,0.378428303871514,
SCAN-02R-4eb3495e2e32dd73,2,discovery_usable,normal_rate_diagnostic,0.2965558145629595,
SCAN-02R-4eb3495e2e32dd73,3,discovery_usable,normal_rate_diagnostic,0.3552135973084193,
SCAN-02R-4eb3495e2e32dd73,4,discovery_usable,normal_rate_diagnostic,0.3476633859885334,
SCAN-02R-4eb3495e2e32dd73,5,discovery_usable,normal_rate_diagnostic,0.30246243876779433,
SCAN-02R-4eb3495e2e32dd73,6,discovery_usable,normal_rate_diagnostic,0.4265286858021886,
SCAN-02R-4eb3495e2e32dd73,7,discovery_usable,normal_rate_diagnostic,0.329026082794927,
SCAN-02R-4eb3495e2e32dd73,8,discovery_usable,normal_rate_diagnostic,0.4727069836644865,
SCAN-02R-4eb3495e2e32dd73,9,discovery_usable,normal_rate_diagnostic,0.3224867662442877,
SCAN-02R-4eb3495e2e32dd73,10,discovery_usable,normal_rate_diagnostic,0.3770235561175999,
SCAN-02R-4eb3495e2e32dd73,11,discovery_usable,normal_rate_diagnostic,0.38513837471605866,
SCAN-02R-4eb3495e2e32dd73,12,discovery_usable,normal_rate_diagnostic,0.38631651148306123,
SCAN-02R-4eb3495e2e32dd73,13,discovery_usable,normal_rate_diagnostic,0.35405586385782345,
SCAN-02R-4eb3495e2e32dd73,14,discovery_usable,normal_rate_diagnostic,0.37562143251703184,
SCAN-02R-4eb3495e2e32dd73,15,discovery_usable,normal_rate_diagnostic,0.2314496705458596,
SCAN-02R-4eb3495e2e32dd73,16,discovery_usable,normal_rate_diagnostic,0.395868307809602,
SCAN-02R-4eb3495e2e32dd73,17,discovery_usable,normal_rate_diagnostic,0.38757922575349957,
SCAN-02R-4eb3495e2e32dd73,18,discovery_usable,normal_rate_diagnostic,0.2978453242203115,
SCAN-02R-4eb3495e2e32dd73,19,discovery_usable,normal_rate_diagnostic,0.3176519170293193,
SCAN-02R-4eb3495e2e32dd73,20,discovery_usable,normal_rate_diagnostic,0.3321812444142142,
SCAN-02R-4eb3495e2e32dd73,21,discovery_usable,normal_rate_diagnostic,0.29307871477270975,
SCAN-02R-4eb3495e2e32dd73,22,discovery_usable,normal_rate_diagnostic,0.30495741753133254,
SCAN-02R-4eb3495e2e32dd73,23,discovery_usable,normal_rate_diagnostic,0.2675885211756538,
SCAN-02R-4eb3495e2e32dd73,24,discovery_usable,normal_rate_diagnostic,0.2604368299910607,
SCAN-02R-4eb3495e2e32dd73,25,discovery_usable,normal_rate_diagnostic,0.29967871653878053,
SCAN-02R-4eb3495e2e32dd73,26,discovery_usable,normal_rate_diagnostic,0.22575988725688054,
SCAN-02R-4eb3495e2e32dd73,27,discovery_usable,normal_rate_diagnostic,0.23640502259356574,
SCAN-02R-4eb3495e2e32dd73,28,discovery_usable,normal_rate_diagnostic,0.2202701981096812,
SCAN-02R-4eb3495e2e32dd73,29,discovery_usable,normal_rate_diagnostic,0.3282713885223192,
SCAN-02R-4eb3495e2e32dd73,30,discovery_usable,normal_rate_diagnostic,0.24421750782460044,
SCAN-02R-4eb3495e2e32dd73,31,discovery_usable,normal_rate_diagnostic,0.1874016141525699,
SCAN-02R-4eb3495e2e32dd73,32,discovery_usable,normal_rate_diagnostic,0.19461760681161622,
SCAN-02R-4eb3495e2e32dd73,33,discovery_usable,normal_rate_diagnostic,0.2626787260081789,
SCAN-02R-4eb3495e2e32dd73,34,discovery_usable,normal_rate_diagnostic,0.2878813693752974,
SCAN-02R-4eb3495e2e32dd73,35,discovery_usable,normal_rate_diagnostic,0.24267917812651674,
SCAN-02R-4eb3495e2e32dd73,36,discovery_usable,normal_rate_diagnostic,0.3512011646283782,
SCAN-02R-4eb3495e2e32dd73,37,discovery_usable,normal_rate_diagnostic,0.3925059014091514,
SCAN-02R-4eb3495e2e32dd73,38,discovery_usable,normal_rate_diagnostic,0.37053346078252375,
SCAN-02R-4eb3495e2e32dd73,39,discovery_usable,normal_rate_diagnostic,0.4036076312889054,
SCAN-02R-4eb3495e2e32dd73,40,discovery_usable,normal_rate_diagnostic,0.4835300685914819,
SCAN-02R-4eb3495e2e32dd73,41,discovery_usable,normal_rate_diagnostic,0.379645247946792,
SCAN-02R-4eb3495e2e32dd73,42,discovery_usable,normal_rate_diagnostic,0.33328704346618526,
SCAN-02R-4eb3495e2e32dd73,43,discovery_usable,normal_rate_diagnostic,0.16629064008413408,
SCAN-02R-4eb3495e2e32dd73,44,discovery_usable,normal_rate_diagnostic,0.271496382967543,
SCAN-02R-4eb3495e2e32dd73,45,discovery_usable,normal_rate_diagnostic,0.18525699022015424,
SCAN-02R-4eb3495e2e32dd73,46,discovery_usable,normal_rate_diagnostic,0.15804873881378015,
SCAN-02R-4eb3495e2e32dd73,47,discovery_usable,normal_rate_diagnostic,0.18616064817752956,
SCAN-02R-4eb3495e2e32dd73,48,discovery_usable,normal_rate_diagnostic,0.16281477523211543,
SCAN-02R-4eb3495e2e32dd73,49,discovery_usable,normal_rate_diagnostic,0.1647161528895331,
SCAN-02R-4eb3495e2e32dd73,50,discovery_usable,normal_rate_diagnostic,0.21109121982308932,
SCAN-02R-4f5e09d1864ac832,0,discovery_usable,normal_rate_diagnostic,215.70404081485563,
SCAN-02R-4f5e09d1864ac832,1,discovery_usable,normal_rate_diagnostic,0.279283075445628,
SCAN-02R-4f5e09d1864ac832,2,discovery_usable,normal_rate_diagnostic,0.19049753473778575,
SCAN-02R-4f5e09d1864ac832,3,discovery_usable,normal_rate_diagnostic,0.16813153683819948,
SCAN-02R-4f5e09d1864ac832,4,discovery_usable,normal_rate_diagnostic,0.2336098715145707,
SCAN-02R-4f5e09d1864ac832,5,discovery_usable,normal_rate_diagnostic,0.29033596018249685,
SCAN-02R-4f5e09d1864ac832,6,discovery_usable,normal_rate_diagnostic,0.24386017827462506,
SCAN-02R-4f5e09d1864ac832,7,discovery_usable,normal_rate_diagnostic,0.22899015342340281,
SCAN-02R-4f5e09d1864ac832,8,discovery_usable,normal_rate_diagnostic,0.30934351925327164,
SCAN-02R-4f5e09d1864ac832,9,discovery_usable,normal_rate_diagnostic,0.2655941721050235,
SCAN-02R-4f5e09d1864ac832,10,discovery_usable,normal_rate_diagnostic,0.26961977036286877,
SCAN-02R-4f5e09d1864ac832,11,discovery_usable,normal_rate_diagnostic,0.2800512493786363,
SCAN-02R-4f5e09d1864ac832,12,discovery_usable,normal_rate_diagnostic,0.28382355137953186,
SCAN-02R-4f5e09d1864ac832,13,discovery_usable,normal_rate_diagnostic,0.3010118629547016,
SCAN-02R-4f5e09d1864ac832,14,discovery_usable,normal_rate_diagnostic,0.19707540104844112,
SCAN-02R-4f5e09d1864ac832,15,discovery_usable,normal_rate_diagnostic,0.18118653547711142,
SCAN-02R-4f5e09d1864ac832,16,discovery_usable,normal_rate_diagnostic,0.2598773064110944,
SCAN-02R-4f5e09d1864ac832,17,discovery_usable,normal_rate_diagnostic,0.2747684094834354,
SCAN-02R-4f5e09d1864ac832,18,discovery_usable,normal_rate_diagnostic,0.192146584786602,
SCAN-02R-4f5e09d1864ac832,19,discovery_usable,normal_rate_diagnostic,0.19904458598726116,
SCAN-02R-4fb9fc6716a3e65a,0,discovery_usable,normal_rate_diagnostic,3.0,
SCAN-02R-4fb9fc6716a3e65a,1,discovery_usable,normal_rate_diagnostic,4.0,
SCAN-02R-4fb9fc6716a3e65a,2,discovery_usable,normal_rate_diagnostic,1.9980019980019983,
SCAN-02R-4fb9fc6716a3e65a,3,discovery_usable,normal_rate_diagnostic,7.992007992007993,
SCAN-02R-4fb9fc6716a3e65a,4,discovery_usable,normal_rate_diagnostic,21.0,
SCAN-02R-4fb9fc6716a3e65a,5,discovery_usable,normal_rate_diagnostic,46.95304695304696,
SCAN-02R-4fb9fc6716a3e65a,6,discovery_usable,normal_rate_diagnostic,116.8831168831169,
SCAN-02R-4fb9fc6716a3e65a,7,discovery_usable,normal_rate_diagnostic,211.7882117882118,
