scan_record_id,point_index,analysis_point_index,file_record_id,source_data_line_number,energy_transfer_meV,detector_counts,monitor_counts,time_exposure,exposure_value,exposure_type,count_control_mode,acquisition_state_id,lattice_state_id,UB_state_id,display_rate,display_sigma_rate,likelihood_model,likelihood_detector_counts,likelihood_exposure,QC_flags,split_role
SCAN-02R-8641a638f4880175,22,2,FILE-02R-52eba187558a3c67,54,2.9987,339.0,750002.0,172.53,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0004519987946698809,2.4549204721483365e-05,Poisson_E_times_lambda,339.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,21,3,FILE-02R-52eba187558a3c67,53,3.9985,268.0,750008.0,167.572,750008.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00035732952181843393,2.182737456633116e-05,Poisson_E_times_lambda,268.0,750008.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,20,4,FILE-02R-52eba187558a3c67,52,4.9987,221.0,750002.0,169.027,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0002946658808909843,1.9821372139432302e-05,Poisson_E_times_lambda,221.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,19,5,FILE-02R-52eba187558a3c67,51,5.9984,200.0,750005.0,155.708,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0002666648889007407,1.8856055124607102e-05,Poisson_E_times_lambda,200.0,750005.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,18,6,FILE-02R-52eba187558a3c67,50,6.9986,176.0,750005.0,144.777,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0002346651022326518,1.76885476249113e-05,Poisson_E_times_lambda,176.0,750005.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,17,7,FILE-02R-52eba187558a3c67,49,7.9985,161.0,750005.0,148.734,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00021466523556509624,1.6917990600662023e-05,Poisson_E_times_lambda,161.0,750005.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,16,8,FILE-02R-52eba187558a3c67,48,8.9981,139.0,750007.0,157.897,750007.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0001853316035717,1.571962144693529e-05,Poisson_E_times_lambda,139.0,750007.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,15,9,FILE-02R-52eba187558a3c67,47,9.9981,143.0,750002.0,151.958,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00019066615822357807,1.5944305139321493e-05,Poisson_E_times_lambda,143.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,14,10,FILE-02R-52eba187558a3c67,46,10.9984,142.0,750000.0,142.336,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00018933333333333335,1.5888500383750647e-05,Poisson_E_times_lambda,142.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,13,11,FILE-02R-52eba187558a3c67,45,11.9984,109.0,750000.0,133.874,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00014533333333333333,1.3920408678547401e-05,Poisson_E_times_lambda,109.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,12,12,FILE-02R-52eba187558a3c67,44,12.9982,134.0,750010.0,128.941,750010.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00017866428447620698,1.5434243413808117e-05,Poisson_E_times_lambda,134.0,750010.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,11,13,FILE-02R-52eba187558a3c67,43,13.9978,99.0,750006.0,126.885,750006.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00013199894400844794,1.3266393030277357e-05,Poisson_E_times_lambda,99.0,750006.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,10,14,FILE-02R-52eba187558a3c67,42,14.9981,113.0,750000.0,127.152,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00015066666666666668,1.4173527750312867e-05,Poisson_E_times_lambda,113.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,9,15,FILE-02R-52eba187558a3c67,41,15.998,117.0,750002.0,126.873,750002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00015599958400110933,1.4422166642744912e-05,Poisson_E_times_lambda,117.0,750002.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,8,16,FILE-02R-52eba187558a3c67,40,16.9975,155.0,750003.0,126.823,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00020666584000330666,1.6599799731452717e-05,Poisson_E_times_lambda,155.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,7,17,FILE-02R-52eba187558a3c67,39,17.9976,142.0,750003.0,129.391,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00018933257600302933,1.5888436830003326e-05,Poisson_E_times_lambda,142.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,6,18,FILE-02R-52eba187558a3c67,38,18.9982,142.0,750004.0,135.758,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00018933232356094102,1.588841564553387e-05,Poisson_E_times_lambda,142.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,5,19,FILE-02R-52eba187558a3c67,37,19.9983,141.0,750003.0,138.409,750003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.000187999248003008,1.583239278647941e-05,Poisson_E_times_lambda,141.0,750003.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,4,20,FILE-02R-52eba187558a3c67,36,20.9982,118.0,750001.0,135.992,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00015733312355583525,1.4483688010016273e-05,Poisson_E_times_lambda,118.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,3,21,FILE-02R-52eba187558a3c67,35,21.9982,128.0,750005.0,131.904,750005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00017066552889647403,1.5084844099685683e-05,Poisson_E_times_lambda,128.0,750005.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,2,22,FILE-02R-52eba187558a3c67,34,22.9982,130.0,750001.0,127.534,750001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00017333310222253037,1.520231873156353e-05,Poisson_E_times_lambda,130.0,750001.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,1,23,FILE-02R-52eba187558a3c67,33,23.9985,114.0,750004.0,125.93,750004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00015199918933765687,1.4236028410556892e-05,Poisson_E_times_lambda,114.0,750004.0,normal_rate_diagnostic,discovery
SCAN-02R-8641a638f4880175,0,24,FILE-02R-52eba187558a3c67,32,24.9983,132.0,750000.0,126.363,750000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.000176,1.531883372410141e-05,Poisson_E_times_lambda,132.0,750000.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,25,0,FILE-02R-91cd9b689abe9b78,57,-0.001,3156.0,1000003.0,265.513,1000003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,0.003155990532028404,5.6178119086395296e-05,Poisson_E_times_lambda,3156.0,1000003.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,24,1,FILE-02R-91cd9b689abe9b78,56,0.9991,75.0,1000003.0,275.585,1000003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,7.4999775000675e-05,8.660228057160216e-06,Poisson_E_times_lambda,75.0,1000003.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,23,2,FILE-02R-91cd9b689abe9b78,55,1.9991,40.0,1000000.0,239.569,1000000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4e-05,6.324555320336759e-06,Poisson_E_times_lambda,40.0,1000000.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,22,3,FILE-02R-91cd9b689abe9b78,54,2.9987,44.0,1000004.0,230.869,1000004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.3999824000704e-05,6.633223047818608e-06,Poisson_E_times_lambda,44.0,1000004.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,21,4,FILE-02R-91cd9b689abe9b78,53,3.9987,52.0,1000005.0,221.851,1000005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.199974000129999e-05,7.2110664955955e-06,Poisson_E_times_lambda,52.0,1000005.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,20,5,FILE-02R-91cd9b689abe9b78,52,4.9987,53.0,1000001.0,224.262,1000001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.2999947000053e-05,7.280102609177909e-06,Poisson_E_times_lambda,53.0,1000001.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,19,6,FILE-02R-91cd9b689abe9b78,51,5.9991,51.0,1000004.0,206.544,1000004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.0999796000816e-05,7.141399862943399e-06,Poisson_E_times_lambda,51.0,1000004.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,18,7,FILE-02R-91cd9b689abe9b78,50,6.9986,51.0,1000007.0,191.654,1000007.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.099964300249898e-05,7.141378438893778e-06,Poisson_E_times_lambda,51.0,1000007.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,17,8,FILE-02R-91cd9b689abe9b78,49,7.9981,54.0,1000002.0,197.515,1000002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.3999892000216e-05,7.348454531440472e-06,Poisson_E_times_lambda,54.0,1000002.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,16,9,FILE-02R-91cd9b689abe9b78,48,8.9982,47.0,1000004.0,210.564,1000004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.6999812000752e-05,6.855627177892332e-06,Poisson_E_times_lambda,47.0,1000004.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,15,10,FILE-02R-91cd9b689abe9b78,47,9.9983,57.0,1000006.0,202.876,1000006.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.699965800205199e-05,7.549789136535931e-06,Poisson_E_times_lambda,57.0,1000006.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,14,11,FILE-02R-91cd9b689abe9b78,46,10.9983,49.0,1000003.0,189.708,1000003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.8999853000440995e-05,6.999979000063e-06,Poisson_E_times_lambda,49.0,1000003.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,13,12,FILE-02R-91cd9b689abe9b78,45,11.9986,43.0,1000001.0,176.9,1000001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.2999957000043e-05,6.5574319668700335e-06,Poisson_E_times_lambda,43.0,1000001.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,12,13,FILE-02R-91cd9b689abe9b78,44,12.9983,36.0,1000000.0,170.872,1000000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.6e-05,6e-06,Poisson_E_times_lambda,36.0,1000000.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,11,14,FILE-02R-91cd9b689abe9b78,43,13.9987,51.0,1000006.0,167.995,1000006.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.099969400183599e-05,7.1413855802293695e-06,Poisson_E_times_lambda,51.0,1000006.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,10,15,FILE-02R-91cd9b689abe9b78,42,14.9987,36.0,1000002.0,167.877,1000002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.5999928000144e-05,5.999988000024e-06,Poisson_E_times_lambda,36.0,1000002.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,9,16,FILE-02R-91cd9b689abe9b78,41,15.9981,37.0,1000005.0,167.825,1000005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.699981500092499e-05,6.0827321166376365e-06,Poisson_E_times_lambda,37.0,1000005.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,8,17,FILE-02R-91cd9b689abe9b78,40,16.9981,43.0,1000005.0,168.23,1000005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.2999785001074993e-05,6.557405737273314e-06,Poisson_E_times_lambda,43.0,1000005.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,7,18,FILE-02R-91cd9b689abe9b78,39,17.9983,51.0,1000000.0,171.48,1000000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,5.1e-05,7.141428428542851e-06,Poisson_E_times_lambda,51.0,1000000.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,6,19,FILE-02R-91cd9b689abe9b78,38,18.9984,47.0,1000000.0,179.624,1000000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,4.7e-05,6.855654600401044e-06,Poisson_E_times_lambda,47.0,1000000.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,5,20,FILE-02R-91cd9b689abe9b78,37,19.9985,34.0,1000001.0,183.216,1000001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.3999966000033997e-05,5.830946063899237e-06,Poisson_E_times_lambda,34.0,1000001.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,4,21,FILE-02R-91cd9b689abe9b78,36,20.9977,23.0,1000005.0,180.405,1000005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,2.2999885000575e-05,4.795807544274998e-06,Poisson_E_times_lambda,23.0,1000005.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,3,22,FILE-02R-91cd9b689abe9b78,35,21.9983,20.0,1000008.0,173.748,1000008.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,1.999984000127999e-05,4.472100178198154e-06,Poisson_E_times_lambda,20.0,1000008.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,2,23,FILE-02R-91cd9b689abe9b78,34,22.9976,32.0,1000004.0,168.747,1000004.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,3.1999872000511996e-05,5.656831622165892e-06,Poisson_E_times_lambda,32.0,1000004.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,1,24,FILE-02R-91cd9b689abe9b78,33,23.9984,23.0,1000007.0,166.841,1000007.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,2.299983900112699e-05,4.79579795272705e-06,Poisson_E_times_lambda,23.0,1000007.0,normal_rate_diagnostic,discovery
SCAN-02R-89614c0503a95275,0,25,FILE-02R-91cd9b689abe9b78,32,24.9975,25.0,1000009.0,167.563,1000009.0,monitor_raw,monitor_controlled,ACQSTATE-02R-896f06c2a7c231ec,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,2.499977500202498e-05,4.999955000404997e-06,Poisson_E_times_lambda,25.0,1000009.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,48,0,FILE-02R-1ac62a8e73779958,80,0.9987,182.0,240003.0,63.713,240003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0007583238542851548,5.621070387966834e-05,Poisson_E_times_lambda,182.0,240003.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,47,1,FILE-02R-1ac62a8e73779958,79,1.4987,150.0,240005.0,60.542,240005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0006249869794379283,5.1029973183541554e-05,Poisson_E_times_lambda,150.0,240005.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,46,2,FILE-02R-1ac62a8e73779958,78,1.9986,136.0,240000.0,55.986,240000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0005666666666666667,4.85912657903775e-05,Poisson_E_times_lambda,136.0,240000.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,45,3,FILE-02R-1ac62a8e73779958,77,2.4986,115.0,240003.0,55.675,240003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0004791606771582022,4.468196353697082e-05,Poisson_E_times_lambda,115.0,240003.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,44,4,FILE-02R-1ac62a8e73779958,76,2.9987,119.0,240000.0,55.28,240000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0004958333333333334,4.545296714431547e-05,Poisson_E_times_lambda,119.0,240000.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,43,5,FILE-02R-1ac62a8e73779958,75,3.4986,111.0,240002.0,54.073,240002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00046249614586545113,4.3898191485290696e-05,Poisson_E_times_lambda,111.0,240002.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,42,6,FILE-02R-1ac62a8e73779958,74,3.9984,100.0,240001.0,53.405,240001.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00041666493056278934,4.1666493056278935e-05,Poisson_E_times_lambda,100.0,240001.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,41,7,FILE-02R-1ac62a8e73779958,73,4.4986,89.0,240003.0,52.921,240003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00037082869797460863,3.930776336986039e-05,Poisson_E_times_lambda,89.0,240003.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,40,8,FILE-02R-1ac62a8e73779958,72,4.9984,85.0,240003.0,54.107,240003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0003541622396386712,3.841428839344878e-05,Poisson_E_times_lambda,85.0,240003.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,39,9,FILE-02R-1ac62a8e73779958,71,5.4988,55.0,240003.0,51.304,240003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00022916380211914018,3.0900440774055586e-05,Poisson_E_times_lambda,55.0,240003.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,38,10,FILE-02R-1ac62a8e73779958,70,5.9983,75.0,240000.0,50.051,240000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0003125,3.608439182435161e-05,Poisson_E_times_lambda,75.0,240000.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,37,11,FILE-02R-1ac62a8e73779958,69,6.4982,81.0,240002.0,47.172,240002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0003374971875234373,3.7499687502604144e-05,Poisson_E_times_lambda,81.0,240002.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,36,12,FILE-02R-1ac62a8e73779958,68,6.9985,60.0,240006.0,46.187,240006.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0002499937501562461,3.227405436703597e-05,Poisson_E_times_lambda,60.0,240006.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,35,13,FILE-02R-1ac62a8e73779958,67,7.4984,53.0,240006.0,45.231,240006.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0002208278126380174,3.0333032879513503e-05,Poisson_E_times_lambda,53.0,240006.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,34,14,FILE-02R-1ac62a8e73779958,66,7.9984,71.0,240002.0,47.616,240002.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00029583086807609936,3.510866481602803e-05,Poisson_E_times_lambda,71.0,240002.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,33,15,FILE-02R-1ac62a8e73779958,65,8.4984,65.0,240000.0,49.198,240000.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0002708333333333333,3.359274061791062e-05,Poisson_E_times_lambda,65.0,240000.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,32,16,FILE-02R-1ac62a8e73779958,64,8.9982,61.0,240005.0,50.806,240005.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0002541613716380909,3.254202902400639e-05,Poisson_E_times_lambda,61.0,240005.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,31,17,FILE-02R-1ac62a8e73779958,63,9.4982,61.0,240003.0,49.387,240003.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.0002541634896230464,3.254230020419184e-05,Poisson_E_times_lambda,61.0,240003.0,normal_rate_diagnostic,discovery
SCAN-02R-8ca6316615b8cbae,30,18,FILE-02R-1ac62a8e73779958,62,9.9982,59.0,240008.0,48.729,240008.0,monitor_raw,monitor_controlled,ACQSTATE-02R-76ff5c324efb0d8a,LAT-02R-ae4c74e47a033f66,UB-02R-1d710a6baa059bbb,0.00024582513916202796,3.2003707159213895e-05,Poisson_E_times_lambda,59.0,240008.0,normal_rate_diagnostic,discovery
