file_record_id,dataset_id,source_file,source_checksum,file_size_bytes,file_extension,filesystem_mtime,filesystem_mtime_trust,raw_format_id,raw_format_fingerprint,file_role,parse_status,parse_message,duplicate_status,duplicate_group_id,raw_scan_id,file_scan_cardinality_status,quality_flag,quality_reasons
FILE-02R-7987b5c1b8836d69,EXP-TAIPAN-001,TAIPAN_exp1296_scan104211.dat,4805135d59fe2e550d79039abc5db3140400748d8b372041499ac1c720295b7a,43076,.dat,2023-09-03T09:07:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104211,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-cfd92f7a26e7ac76,EXP-TAIPAN-001,TAIPAN_exp1296_scan104212.dat,6b75fe13b690611930b01a66d5d322cf78c287e44a4ea05e1de1ffc656e1753a,43076,.dat,2023-09-03T15:55:18Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104212,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-beccc20ba43b8f5e,EXP-TAIPAN-001,TAIPAN_exp1296_scan104213.dat,0d3dfaa184a749fd40893bc419b7e5d3a5d8e361b122aecac78229df808efdb4,13232,.dat,2023-09-03T17:01:48Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104213,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-57f5d07be2ba1eae,EXP-TAIPAN-001,TAIPAN_exp1296_scan104214.dat,97a2e132d7e6cf4bad1d2bdf7b0e1d45913c0701d56763cf4c26e28160b53556,6671,.dat,2023-09-03T18:43:28Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,00e53630cd366c7acd8f45aed10b51dd88f27feb9111947b056840151a37b83d,scan,parsed,complete_one_declared_numeric_block,unique_content,,104214,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-dd821b445967b77e,EXP-TAIPAN-001,TAIPAN_exp1296_scan104215.dat,7d43e888fbbcdd5429ba8b856b69e4a6fa77a31aeaf6da3220e3da2f7c684951,20847,.dat,2023-09-03T20:38:16Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104215,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-6034a133895cf720,EXP-TAIPAN-001,TAIPAN_exp1296_scan104216.dat,4ad800af151b7ac88b27600e1100da00561a97057f9d45b70f79abb5c11027ab,20847,.dat,2023-09-03T22:14:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104216,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-fe9d4b2cadb887cb,EXP-TAIPAN-001,TAIPAN_exp1296_scan104217.dat,c151c4a0a6e93e4f32baf91edad02cb9e43018171836b81d3d4b5f93506387a0,20847,.dat,2023-09-03T23:49:48Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104217,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-d967318e4569c881,EXP-TAIPAN-001,TAIPAN_exp1296_scan104218.dat,8dc028be1b74eb9f9f4f85bfe7a889bb8fbe91d938010c4b2bda155a30897522,20847,.dat,2023-09-04T01:25:32Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104218,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-cc89eb40bfc37a5e,EXP-TAIPAN-001,TAIPAN_exp1296_scan104219.dat,64cadcd04008faa95c179904d27f64796ed9dd6bde4b512e59bad50d98307770,20847,.dat,2023-09-04T03:01:28Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104219,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-63cb694c40fcbcba,EXP-TAIPAN-001,TAIPAN_exp1296_scan104220.dat,1c9cc4f441c70de6509210ea0f32f9c5a0f55e8e57035bf423b2b94b60264f4a,20847,.dat,2023-09-04T04:37:18Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104220,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-62d24cd256ac118d,EXP-TAIPAN-001,TAIPAN_exp1296_scan104221.dat,f9d456d23398ab7332cde4a07f618d4da0f8fbd39ac9ba046d36591bbb126e36,20847,.dat,2023-09-04T06:13:14Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104221,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-2c162a6d29875ba6,EXP-TAIPAN-001,TAIPAN_exp1296_scan104222.dat,1da4cedb698e34fb5bf16552b8d01d90ad2981386346341a644bfba6805a263a,20847,.dat,2023-09-04T07:49:08Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104222,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-91cd9b689abe9b78,EXP-TAIPAN-001,TAIPAN_exp1296_scan104223.dat,8c2e8cf202ae7523a68a69834ea99f59ec095381bcffbd48a93352598b3f7dbd,20847,.dat,2023-09-04T09:25:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104223,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-d4c0ddac62527f9b,EXP-TAIPAN-001,TAIPAN_exp1296_scan104224.dat,bf0477d0db550db0af6cc8ddb8843bca2dd7d052edee77ab3f0da90396f268a7,20847,.dat,2023-09-04T11:00:48Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104224,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-d5b9b7d27e8a1098,EXP-TAIPAN-001,TAIPAN_exp1296_scan104225.dat,cece350be1b77532dae927a124ee6a2d3c0d610a9e246767ce14c2eb0b755ff9,20847,.dat,2023-09-04T12:36:42Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104225,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-f68cbbca810eefa6,EXP-TAIPAN-001,TAIPAN_exp1296_scan104226.dat,1a84c4258311fb426afeaab4fcfa9b93ea4cc27de61fa1d9f4af8da95d5bd6fd,20847,.dat,2023-09-04T14:12:42Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104226,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-f9ba9fd60372aa35,EXP-TAIPAN-001,TAIPAN_exp1296_scan104227.dat,165ff3ca2cd1957f5734d325a470916c0f76c9d601b5ddfa60c66edb9a83585d,20847,.dat,2023-09-04T15:48:18Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104227,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-e84e50e653a6e631,EXP-TAIPAN-001,TAIPAN_exp1296_scan104228.dat,c4e1be54ae44c57558647f312c7930cc4b00b1988b7b62d0c2fe2eb02fceb5ec,20846,.dat,2023-09-04T17:41:08Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104228,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-79cf8c5a8e4232ec,EXP-TAIPAN-001,TAIPAN_exp1296_scan104229.dat,8d81c97185a959886f22aa5c8b3b5a14565abfbff218905826633c7eb78209a8,20846,.dat,2023-09-04T19:11:16Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104229,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-805bf0b29dd5a40f,EXP-TAIPAN-001,TAIPAN_exp1296_scan104230.dat,d445c64013d9b63ae38389ed016eb046e5589770f42f31eb15816b4bcb3a027f,20846,.dat,2023-09-04T20:41:04Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104230,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-b730d75fdfeddc6e,EXP-TAIPAN-001,TAIPAN_exp1296_scan104231.dat,3924aa4b3ba775769ce496fcdb6599cc6a1f166cff1e2cb5aff10d2d7dd13b97,20846,.dat,2023-09-04T22:10:14Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104231,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-bf79ed0d77995891,EXP-TAIPAN-001,TAIPAN_exp1296_scan104232.dat,2b1aebdbd33e90ca104af111a9aea249482cf3847574c736de20388da6a43dc8,20846,.dat,2023-09-04T23:39:12Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104232,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-f8a15a6658da3a6a,EXP-TAIPAN-001,TAIPAN_exp1296_scan104233.dat,dc591f089d81f9519dbca59892f6e151a3db5b56bbc87b7cd0440a589905fc9d,20846,.dat,2023-09-05T01:08:28Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104233,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-c53e15719794e79d,EXP-TAIPAN-001,TAIPAN_exp1296_scan104234.dat,0f0381e4a9cd88871a806658235b183a04b2c2399bddb49fa59391e480f665a0,20846,.dat,2023-09-05T02:38:30Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104234,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-1b6fdf0a79b56cdf,EXP-TAIPAN-001,TAIPAN_exp1296_scan104235.dat,c63c03f34175359bf64edc859032341e857443d00cd2e7c4333325c33109c7a8,20846,.dat,2023-09-05T04:09:00Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104235,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-5220bed93a198b55,EXP-TAIPAN-001,TAIPAN_exp1296_scan104236.dat,f832b5949487d86314b6b38083033963de60bdeacfdbea6113e7fb99d7ab0f3d,20846,.dat,2023-09-05T05:40:02Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104236,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-f937bff285ebc9d0,EXP-TAIPAN-001,TAIPAN_exp1296_scan104237.dat,c40b4d857b2d16b1a767ba6292d8c9abe9ce567b3dc8078076d9eea856783198,20846,.dat,2023-09-05T07:11:00Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104237,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-5b72ee4e48fdf768,EXP-TAIPAN-001,TAIPAN_exp1296_scan104238.dat,c725e0608c740a98f4c5283d12149f4a4e2b8f4ffc1f8d849312be80e7583df5,20846,.dat,2023-09-05T08:41:58Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104238,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-ed51193e6b95f684,EXP-TAIPAN-001,TAIPAN_exp1296_scan104239.dat,2ae937ab3a65c0d6c6e9b089341655b44837ab9a2e261f179ea895df3814787c,20846,.dat,2023-09-05T10:13:10Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104239,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
FILE-02R-871111657c7b0483,EXP-TAIPAN-001,TAIPAN_exp1296_scan104240.dat,e774b8dd070c34638be6990fef109348424306c1d0068bf0ca5934f6201baa5d,20846,.dat,2023-09-05T11:44:52Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,06137a7de1ad68c8d3c5ee311070d73b8ce93af24fa948c32feac02252005c49,scan,parsed,complete_one_declared_numeric_block,unique_content,,104240,verified_1_to_1,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved
