scan_record_id,scan_record_fingerprint,scan_identity_version,dataset_id,experiment_id,raw_scan_id,scan_identity_status,primary_file_record_id,source_file,source_checksum,acquisition_start_time,acquisition_end_time,acquisition_timestamp_source,sequence_index,sequence_status,filesystem_mtime,filesystem_mtime_trust,raw_format_id,scan_variable_raw,scan_variable_canonical,scan_coordinate_type,scan_start_derived,scan_stop_derived,scan_range_status,scan_point_count,def_x_raw,def_y_raw,command_raw,builtin_command_raw,preset_channel_raw,count_control_mode,count_control_status,raw_time_field_status,raw_monitor_field_status,raw_detector_field_status,mode_raw,mode_semantics,mode_semantics_status,Ei_summary_meV,Ef_summary_meV,Ei_variation_status,Ef_variation_status,energy_transfer_field_raw,energy_transfer_convention,energy_relation_status,en_e_mapping_status,h_variation_status,k_variation_status,l_variation_status,q_semantics_status,lattice_state_id,UB_state_id,orientation_status,monochromator_material,monochromator_reflection,monochromator_reflection_status,monochromator_mosaic,monochromator_mosaic_status,analyzer_material,analyzer_reflection,analyzer_reflection_status,analyzer_mosaic,analyzer_mosaic_status,collimation,filter_state,filter_state_status,attenuation_state,attenuation_state_status,temperature_summary_K,temperature_variation_status,sensor_metadata_ref,setpoint_metadata_ref,repeat_candidate_status,repeat_metadata_signature,repeat_candidate_count,repeat_candidate_basis,quality_flag,quality_reasons,parser_schema_version,point_data_ref
SCAN-02R-05cdcdc49c83bec6,05cdcdc49c83bec6ebd25300e87983faef6980dac2358fddeecbcd4a3db4dc94,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104133,verified,FILE-02R-94e685e09ee9d021,TAIPAN_exp1296_scan104133.dat,22b2eddd1858d21bc64f9e5276c02484dae206709f2455b3eda6f4006c071f7b,2023-08-31T16:54:16,2023-08-31T16:55:46,header_start_time_end_time_timezone_unrecorded,93,verified_header_chronology,2023-08-30T20:55:46Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,s1,S1,tas_motor_angle_raw,-66.0025,-69.0023,verified_point_endpoints_not_command_range,31,s1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8713,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-05cdcdc49c83bec6,semantic_verification_report.yaml#environment/SCAN-02R-05cdcdc49c83bec6,metadata_match_only_not_validated_repeat,e1d85d42f4403a9159c0af6308e23bbbdba90f180eca6112c5f542a81facc1e3,5,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-05cdcdc49c83bec6
SCAN-02R-325ad9a57ee92673,325ad9a57ee92673ee85482dfb69b71c0287282347532e757b96d56b00bc0c7d,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104134,verified,FILE-02R-9b86ca5f436ba496,TAIPAN_exp1296_scan104134.dat,05c76e4b919ac06a46cab02a094c95e5838463a6c9c3c0eb55122ec60648eaf8,2023-08-31T16:56:28,2023-08-31T16:57:29,header_start_time_end_time_timezone_unrecorded,94,verified_header_chronology,2023-08-30T20:57:30Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,s1,S1,tas_motor_angle_raw,-64.9927,-70.0015,verified_point_endpoints_not_command_range,21,s1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8713,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-325ad9a57ee92673,semantic_verification_report.yaml#environment/SCAN-02R-325ad9a57ee92673,metadata_match_only_not_validated_repeat,e1d85d42f4403a9159c0af6308e23bbbdba90f180eca6112c5f542a81facc1e3,5,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-325ad9a57ee92673
SCAN-02R-51cfd518e3a0c6ec,51cfd518e3a0c6ece2161ea41463f76172353a4347608b38c19c5e8cba15409c,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104135,verified,FILE-02R-794180199909af6d,TAIPAN_exp1296_scan104135.dat,555cb6b923461edfb3291c2781c9a0901a6563e4e1518ab891c3f4d30931aa56,2023-08-31T16:59:22,2023-08-31T17:00:04,header_start_time_end_time_timezone_unrecorded,95,verified_header_chronology,2023-08-30T21:00:04Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,s1,S1,tas_motor_angle_raw,-85.0028,-81.0003,verified_point_endpoints_not_command_range,21,s1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8713,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-51cfd518e3a0c6ec,semantic_verification_report.yaml#environment/SCAN-02R-51cfd518e3a0c6ec,metadata_match_only_not_validated_repeat,e1d85d42f4403a9159c0af6308e23bbbdba90f180eca6112c5f542a81facc1e3,5,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-51cfd518e3a0c6ec
SCAN-02R-cfcdc3a373b26fb0,cfcdc3a373b26fb0641d86837c58dbac423c3d92145b065835fae8fe13c20b33,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104136,verified,FILE-02R-dd4dd855dd7e599d,TAIPAN_exp1296_scan104136.dat,d10251fc9edf1e0cdd0e0d4596f1a34957570a6668bf18ab361fe3e2a232c4a3,2023-08-31T17:00:56,2023-08-31T17:01:56,header_start_time_end_time_timezone_unrecorded,96,verified_header_chronology,2023-08-30T21:01:56Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,s1,S1,tas_motor_angle_raw,-83.0023,-85.5025,verified_point_endpoints_not_command_range,21,s1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8713,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-cfcdc3a373b26fb0,semantic_verification_report.yaml#environment/SCAN-02R-cfcdc3a373b26fb0,metadata_match_only_not_validated_repeat,e1d85d42f4403a9159c0af6308e23bbbdba90f180eca6112c5f542a81facc1e3,5,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-cfcdc3a373b26fb0
SCAN-02R-4cc04512e6886f13,4cc04512e6886f1310af99e4cd1174eefc11e192b8ed5a290064a649d760d87f,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104137,verified,FILE-02R-bd0a749a22eed9a0,TAIPAN_exp1296_scan104137.dat,ce0f5806ad584b804358d907268b1e37f6994c316d33db67412702b9046412ab,2023-08-31T17:03:34,2023-08-31T17:07:47,header_start_time_end_time_timezone_unrecorded,97,verified_header_chronology,2023-08-30T21:07:48Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,-62.0014,-64.5038,verified_point_endpoints_not_command_range,21,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,,constant,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-4cc04512e6886f13,semantic_verification_report.yaml#environment/SCAN-02R-4cc04512e6886f13,metadata_match_only_not_validated_repeat,823b2041dac3b948853b99d85f7181fff7b2d21291c27f357f9a276d68954f49,2,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-4cc04512e6886f13
SCAN-02R-eb6fd74d04998612,eb6fd74d04998612f82a5e528437ad61f5b4e26090793f225668612a15c2ba03,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104138,verified,FILE-02R-da1d0700d24ca297,TAIPAN_exp1296_scan104138.dat,306f03a6b5934ad0b98870795ca36f73d7dbf823223af6470e2de3025b0aed46,2023-08-31T18:24:07,2023-08-31T18:25:08,header_start_time_end_time_timezone_unrecorded,98,verified_header_chronology,2023-08-30T22:25:08Z,A001_snapshot_filesystem_metadata_only,FMT-02R-00e53630cd36,s1,S1,tas_motor_angle_raw,21.9987,24.9999,verified_point_endpoints_not_command_range,31,s1,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8713,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-eb6fd74d04998612,semantic_verification_report.yaml#environment/SCAN-02R-eb6fd74d04998612,metadata_match_only_not_validated_repeat,e1d85d42f4403a9159c0af6308e23bbbdba90f180eca6112c5f542a81facc1e3,5,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-eb6fd74d04998612
SCAN-02R-ebcf02322ed12a94,ebcf02322ed12a944d4de74e859c5c3df5264b74817c292d43b9f175a4d42d00,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104139,verified,FILE-02R-972e9ad8a53ed5c3,TAIPAN_exp1296_scan104139.dat,f9687a9d1cd9c8a8ebc30f79181d0c61882445dd458681b3a837d34f6ff120a6,2023-08-31T18:26:34,2023-08-31T18:30:44,header_start_time_end_time_timezone_unrecorded,99,verified_header_chronology,2023-08-30T22:30:44Z,A001_snapshot_filesystem_metadata_only,FMT-02R-de66a609ccd2,s2,S2,tas_motor_angle_raw,-62.0008,-64.0020,verified_point_endpoints_not_command_range,21,s2,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,,constant,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-ebcf02322ed12a94,semantic_verification_report.yaml#environment/SCAN-02R-ebcf02322ed12a94,metadata_match_only_not_validated_repeat,823b2041dac3b948853b99d85f7181fff7b2d21291c27f357f9a276d68954f49,2,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-ebcf02322ed12a94
SCAN-02R-da644119c60690fc,da644119c60690fc6baa0553dad3eabfe8bff14bfd575554121dc8296146e9c7,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104140,verified,FILE-02R-a8f25df3c5847d30,TAIPAN_exp1296_scan104140.dat,ecfb116d3ccba5200c44a027ea37ff51032f1afa703933829d3390b30046bc6c,2023-08-31T18:32:16,2023-08-31T18:32:19,header_start_time_end_time_timezone_unrecorded,100,verified_header_chronology,2023-08-30T22:32:20Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,sgl,,unresolved,,,unresolved_mapping,2,sgl,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8713,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-da644119c60690fc,semantic_verification_report.yaml#environment/SCAN-02R-da644119c60690fc,metadata_match_only_not_validated_repeat,b7239309015700c9107948c6d82ab92729a1e5f45f81f17e2aa2c250a222d2d6,5,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-da644119c60690fc
SCAN-02R-920194e62af87181,920194e62af871815ce2dca07a16e12755b8e8491d7d0190c7b3c438491735d8,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104141,verified,FILE-02R-27510edb47af6e55,TAIPAN_exp1296_scan104141.dat,e7bdf6ddb4f04931de5a2c9c1708bc3f88c58e709b001ecf3dbc2be5b9512480,2023-08-31T18:33:01,2023-08-31T18:33:56,header_start_time_end_time_timezone_unrecorded,101,verified_header_chronology,2023-08-30T22:33:56Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,sgl,,unresolved,,,unresolved_mapping,21,sgl,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,,constant,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-920194e62af87181,semantic_verification_report.yaml#environment/SCAN-02R-920194e62af87181,metadata_match_only_not_validated_repeat,b7239309015700c9107948c6d82ab92729a1e5f45f81f17e2aa2c250a222d2d6,5,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-920194e62af87181
SCAN-02R-f565bb6e9ffba8d0,f565bb6e9ffba8d031539eee4150a1753e36ae3d1ceb2a66ccfee8569a7975ae,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104142,verified,FILE-02R-8f1ba21ed4bd7f82,TAIPAN_exp1296_scan104142.dat,e70c2eed4b67bd17dae101af78fee1a7c3ded11052b333232396b4b25ba4ef5c,2023-08-31T18:35:01,2023-08-31T18:35:57,header_start_time_end_time_timezone_unrecorded,102,verified_header_chronology,2023-08-30T22:35:56Z,A001_snapshot_filesystem_metadata_only,FMT-02R-365d8346d6ba,sgu,,unresolved,,,unresolved_mapping,21,sgu,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,,constant,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-f565bb6e9ffba8d0,semantic_verification_report.yaml#environment/SCAN-02R-f565bb6e9ffba8d0,metadata_match_only_not_validated_repeat,543f13e449ca4a0498044b77655f3c2b64d3144734bef49e8d67c2b3a97d70f7,4,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-f565bb6e9ffba8d0
SCAN-02R-7044f49c95edc115,7044f49c95edc1152439d0d78daa5c2e6a07f6e7a21a074147ad3cd35cbe83e3,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104143,verified,FILE-02R-2418706b7fadc72a,TAIPAN_exp1296_scan104143.dat,9562d48165ec02b8683467e28f007a9f30aa1087ff868c5c809da36a3bddb2ee,2023-08-31T18:41:27,2023-08-31T18:42:22,header_start_time_end_time_timezone_unrecorded,103,verified_header_chronology,2023-08-30T22:42:22Z,A001_snapshot_filesystem_metadata_only,FMT-02R-a20370d76087,sgl,,unresolved,,,unresolved_mapping,21,sgl,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8713,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-7044f49c95edc115,semantic_verification_report.yaml#environment/SCAN-02R-7044f49c95edc115,metadata_match_only_not_validated_repeat,b7239309015700c9107948c6d82ab92729a1e5f45f81f17e2aa2c250a222d2d6,5,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-7044f49c95edc115
SCAN-02R-113d971bbff5b0fe,113d971bbff5b0fe00c34bfc2c960f55a1e247b9c7cc32e5181f236e633be8e3,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104144,verified,FILE-02R-8e2c879cefd110cd,TAIPAN_exp1296_scan104144.dat,0e1b43006748a96fa536319020a8e602e74607468b28e68327d6028d97e19279,2023-08-31T18:43:24,2023-08-31T18:44:20,header_start_time_end_time_timezone_unrecorded,104,verified_header_chronology,2023-08-30T22:44:20Z,A001_snapshot_filesystem_metadata_only,FMT-02R-365d8346d6ba,sgu,,unresolved,,,unresolved_mapping,21,sgu,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,14.8713,constant,constant,e,Ei_minus_Ef,verified_global,not_applicable,constant,constant,constant,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-113d971bbff5b0fe,semantic_verification_report.yaml#environment/SCAN-02R-113d971bbff5b0fe,metadata_match_only_not_validated_repeat,543f13e449ca4a0498044b77655f3c2b64d3144734bef49e8d67c2b3a97d70f7,4,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved;scan_range_unresolved_mapping,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-113d971bbff5b0fe
SCAN-02R-e1e2bf2dafefa081,e1e2bf2dafefa081173c8d45c3aa261778008fc3237378724f6be8257d53ae84,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104145,verified,FILE-02R-45874942b83e2b22,TAIPAN_exp1296_scan104145.dat,59bebd3146ec50efb6eea00d1daa43a93f0d7d8560811abdd55e4b522249359e,2023-08-31T19:01:00,2023-08-31T19:06:17,header_start_time_end_time_timezone_unrecorded,105,verified_header_chronology,2023-08-30T23:06:18Z,A001_snapshot_filesystem_metadata_only,FMT-02R-42b66acce1bb,ql,l,reciprocal_lattice_coordinate,1.0002,3.0002,verified_point_endpoints_not_command_range,21,ql,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,,constant,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-e1e2bf2dafefa081,semantic_verification_report.yaml#environment/SCAN-02R-e1e2bf2dafefa081,metadata_match_only_not_validated_repeat,20cf533f08b0208dbf5256aa407025091a16016050552ef4844baa06817799f6,6,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-e1e2bf2dafefa081
SCAN-02R-936cf3ec1b1f48e0,936cf3ec1b1f48e0b707b7e6337fc94368413d3222629c191bdf92e551550a29,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104146,verified,FILE-02R-bdf26dd096fe3d32,TAIPAN_exp1296_scan104146.dat,94f742df4cf59a0e45ae775c3a2c95e6947e7134ab444654a8c3c6d6a3073c8d,2023-08-31T19:08:58,2023-08-31T19:16:15,header_start_time_end_time_timezone_unrecorded,106,verified_header_chronology,2023-08-30T23:16:16Z,A001_snapshot_filesystem_metadata_only,FMT-02R-42b66acce1bb,ql,l,reciprocal_lattice_coordinate,1.4002,1.6003,verified_point_endpoints_not_command_range,21,ql,detector,,,time,time_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,14.8694,,constant,variable,e,Ei_minus_Ef,verified_global,not_applicable,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-936cf3ec1b1f48e0,semantic_verification_report.yaml#environment/SCAN-02R-936cf3ec1b1f48e0,no_metadata_match,de00a5d39ee15b0e0a8649ad09b2d2d2d0f5ec6e901cadf8baedbabeb87d6278,1,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-936cf3ec1b1f48e0
SCAN-02R-432159a75d80f2b3,432159a75d80f2b35d91031676782cd717059158a635ea3302284e5c9caf2b01,stage02r_scan_record_v1,EXP-TAIPAN-001,1296,104147,verified,FILE-02R-47923655f1056cab,TAIPAN_exp1296_scan104147.dat,439a42c61feb45209a4020e4dff4d7228ad0fe7f075c595b2228fde0dce37ff2,2023-08-31T21:32:58,2023-08-31T23:05:22,header_start_time_end_time_timezone_unrecorded,107,verified_header_chronology,2023-08-31T03:05:22Z,A001_snapshot_filesystem_metadata_only,FMT-02R-06137a7de1ad,en,energy_transfer,energy_transfer_meV,49.9982,19.9976,verified_point_endpoints_not_command_range,31,en,detector,,,monitor,monitor_controlled,verified,preserved_no_universal_exposure_assumption,verified_count_field_hardware_not_recorded,verified_count_field_hardware_not_recorded,0,,unresolved,,,variable,variable,e,Ei_minus_Ef,verified_global,verified,constant,variable,variable,unresolved,LAT-02R-517a9644e4f59287,UB-02R-c7cdba07fed2dfd7,recorded_UB_auxiliary_orientation_unresolved,PG,,unverified,,unverified,PG,,unverified,,unverified,o-40-40-o,,not_recorded,,not_recorded,,per_channel_in_semantic_report_no_unique_temperature,semantic_verification_report.yaml#environment/SCAN-02R-432159a75d80f2b3,semantic_verification_report.yaml#environment/SCAN-02R-432159a75d80f2b3,metadata_match_only_not_validated_repeat,8484208aac44fb6c853337fc25a532acfd36200b74f3d3e0c68b3bd9aa18fdcf,48,recorded_header_whitelist_only_no_intensity_or_group_assignment,warning,mode_semantics_unresolved;q_semantics_unresolved;PG_reflection_mosaic_unverified;filter_attenuation_not_recorded;temperature_channel_semantics_unresolved,stage02r_a002_parser_v1,scan_points.csv#SCAN-02R-432159a75d80f2b3
